30.132551
15.718164
15.676253
15.722155
0
21.505447
2.781854
2.757896
2.726654
2.720954
2.761993
2.208032
2.210261
2.202767
2.181569
2.21198
2.235227
2.209901
16.97756
17.053909
6.50346
6.445378
22.27615
22.225832
0.630642
0.612634
0.60954
0.619958
0.605822
0.628369
1.768541
1.773555
1.757891
1.76432
1.761563
30.28042
30.345257
12.362361
12.382677
12.40353
12.398441
21.405256
21.384754
1.218921
0.341895
0.340354
0.336397
0.338017
0.336395
0.337124
0.347263
0.335846
0.345248
0.349882
0.341001
0.339432
0.345655
0.339069
0.336853
0.338817
0.341829
0.337932
0.335981
0.342305
0.341468
0.348833
0.340727
0.338111
0.348635
0.33708
0.337192
0.355162
0.3411
0.341626
0.340425
0.339002
0.338803
0.336572
0.33214
0.338472
0.341866
0.336401
0.33423
0.346092
0.34146
0.337179
0.338131
0.335256
0.350611
0.365563
0.329502
0.335126
0.351776
0.334982
0.333489
0.340755
0.349386
0.337852
0.338027
0.35098
0.344047
0.361615
0.358259
0.340782
0.350612
19.569075
19.545481
16.92337
16.89953
large29.023342
large29.144875
large29.039104
large28.854540
large28.776613
large5.203448
large5.202627
large5.199932
large5.205563
large2.733212
large2.319909
large2.323323
large2.327957
large2.328082
large2.324895
large2.329245
large2.664439
large2.665218
large2.663571
large2.657674
large2.669170
large2.654515
large2.671673
large2.667075
large2.669623
large2.660695
large2.662628
large2.695936
large2.669811
large2.709962
large2.665937
large2.662463
large2.673340
